ID,AÑO,MES,SEMANA,DATE,NANDINA,IMPORTER,FACTURA,CUSTOMS,MODE OF TRANSPORT,TRANSPORT NAME,ORIGIN,DEPARTURE,QUANTITY,UNIT OF MEASUREMENT,FOB U$S,UNIT FOB U$S,CIF U$S,UNIT CIF U$S,FREIGHT U$S,NET W. (KG),GROSS W.(KG),DETAIL OF MERCHANDISE,BULTOS,NANDINA,IVA,OTHERS,SUPPLIER,SUPPLIER  -  ADDRESS,SUPPLIER  -  TOWN,SUPPLIER  -  CONTACT
I0372019000022699,2019,12,49,2019-12-03,0306179900,COMERCIALIZADORA FRESMAR S.A.S.         ,002-003-000000,IPIALES                       ,TERRESTRE                ,CONSOLIDADORA Y TRAN     ,ECUADOR             ,ECUADOR             ,13000.00,kg                  ,75601.50,5.82,76416.31,5.88,58.80,13000.00,13650.00,"(D.O. 19-I-346 1/2) -  650 CAJAS. - CAMARON DE CULTIVO, PRECOCIDO, CONGELADO, PARA CONSUMO                              ",000001400,0       ,0       ,0       ,ZAMBRITISA S.A.                                             ,"MAPASINGUE OESTE, CALLE TERCERA 438                         ",GUAYAQUIL                               ,                                
I0372019000022700,2019,12,49,2019-12-03,0306179900,COMERCIALIZADORA FRESMAR S.A.S.         ,002-003-000000,IPIALES                       ,TERRESTRE                ,CONSOLIDADORA Y TRAN     ,ECUADOR             ,ECUADOR             ,15000.00,kg                  ,81419.00,5.43,82330.09,5.49,96.90,15000.00,15750.00,"(D.O. 19-I-346 2/2) -  750 CAJAS. - CAMARON DE CULTIVO, CRUDO, CONGELADO, PARA CONSUMO HUM                              ",000001400,0       ,0       ,0       ,ZAMBRITISA S.A.                                             ,"MAPASINGUE OESTE, CALLE TERCERA 438                         ",GUAYAQUIL                               ,                                
I0032019001949317,2019,12,49,2019-12-04,0306320000,PESQUERA JARAMILLO LTDA                 ,1328348       ,BOGOTA                        ,AEREO                    ,AIR CANADA SUCURSAL      ,CANADA              ,CANADA              ,79.38,kg                  ,1432.86,18.05,2174.02,27.39,726.83,79.38,100.00,DO CITBOG19590 PEDIDO TRAMITE: LANGOSTA VIVA DECLARACION(1-1) FACTURA: 1328348 FECHA: 2019                              ,000000005,0       ,19      ,0       ,FISHERMANS MARKET INTERNATIONAL INC                         ,607 BENDFORT HIGWAY                                         ,HALIFAX                                 ,                                
I0372019000022809,2019,12,49,2019-12-04,0306179900,SOCIEDAD DE COMERCIALIZACION INTERNACION,002-001-000011,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,28800.00,kg                  ,84960.00,2.95,85534.80,2.97,274.80,28800.00,30060.00,DIM 1/1 DO1615-IP19 PEDIDO 03/12/2019 PRODUCTO : CAMARON DE CULTIVO PRECOCIDO PEQUE?O. CAN                              ,000001800,0       ,0       ,0       ,DEPRODEMAR CIA. LTDA.                                       ,BELLAVISTA LOS RIOS S/N Y PANAMA                            ,ESMERALDAS                              ,                                
I0352019000565596,2019,12,49,2019-12-05,0306179900,SOCIEDAD DE COMERCIALIZACION INTERNACION,002-003-000000,BUENAVENTURA                  ,MARITIMO                 ,FRONTIER AGENCIA MAR     ,ECUADOR             ,ECUADOR             ,10240.00,kg                  ,59464.40,5.81,60071.50,5.87,12.46,10240.00,10752.00,"DO 2019475 DECLARACION(1-2) VISTO BUENO AUNAP NO. VANAP-19-03369 DE 2019-10-16, VISTO BUEN                              ",000001300,0       ,0       ,0       ,ZAMBRITISA S.A.                                             ,"MAPASINGUE OESTE, CALLE TERCERA 438                         ",GUAYAQUIL                               ,                                
I0352019000565597,2019,12,49,2019-12-05,0306179900,SOCIEDAD DE COMERCIALIZACION INTERNACION,002-003-000000,BUENAVENTURA                  ,MARITIMO                 ,FRONTIER AGENCIA MAR     ,ECUADOR             ,ECUADOR             ,15760.00,kg                  ,94531.20,6.00,95467.37,6.06,9.14,15760.00,16548.00,"DO 2019475 DECLARACION(2-2) VISTO BUENO AUNAP NO. VANAP-19-03585 DE 2019-11-05, VISTO BUEN                              ",000001300,0       ,0       ,0       ,ZAMBRITISA S.A.                                             ,"MAPASINGUE OESTE, CALLE TERCERA 438                         ",GUAYAQUIL                               ,                                
I0372019000023102,2019,12,49,2019-12-07,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,S-001-001-0021,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,5000.00,kg                  ,9000.00,1.80,9116.43,1.82,26.43,5000.00,5000.00,"DO IPI19773 DECLARACION(1-2) MERCANC?A NUEVA, NOS ACOGEMOS AL ACUERDO DE CARTAGENA,CERTIFI                              ",000000500,0       ,0       ,0       ,PATSI LORENA YANEZ PEREZ / MARISCOS FRESCOS                 ,CALLE PASPUELES MZ 439-SOLAR 17 VIA DAUL                    ,GUAYAQUIL                               ,                                
I0372019000023103,2019,12,49,2019-12-07,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,S-001-001-0021,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,5000.00,kg                  ,9500.00,1.90,9626.07,1.93,31.07,5000.00,5500.00,"DO IPI19773 DECLARACION(2-2) MERCANC?A NUEVA, NOS ACOGEMOS AL ACUERDO DE CARTAGENA,CERTIFI                              ",000000500,0       ,0       ,0       ,PATSI LORENA YANEZ PEREZ / MARISCOS FRESCOS                 ,CALLE PASPUELES MZ 439-SOLAR 17 VIA DAUL                    ,GUAYAQUIL                               ,                                
I0482019000945630,2019,12,50,2019-12-09,0306179900,ANCLA Y VIENTO S.A.                     ,001-004-000000,CARTAGENA ESPECIAL            ,MARITIMO                 ,FRONTIER AGENCIA MAR     ,ECUADOR             ,ECUADOR             ,22632.00,kg                  ,143690.04,6.35,145862.47,6.44,735.53,22632.00,25272.40,"""G5IM1912192196 DO 19744 PEDIDO DECLARACION 1 DE 1,FACTURA(S):PRODUCTO: CAMARON CRUDO. ESTA""                            ",000001886,0       ,0       ,0       ,PESCARDEG S.A.                                              ,AV FRANCISCO DE ORELLANA ED BLUE TO                         ,GUAYAQUIL                               ,                                
I0372019000023233,2019,12,50,2019-12-10,0306179900,INPESANDINA LTDA                        ,001-002-000000,IPIALES                       ,TERRESTRE                ,TRANSPORTE NACIONAL      ,ECUADOR             ,ECUADOR             ,25410.00,kg                  ,66480.00,2.62,67765.40,2.67,620.60,25410.00,27230.00,DO: 2110. PRODUCTO: CAMARON DE CULTIVO CRUDO VARIAS TALLAS. DESTINO: SECTOR GASTRONOMICO P                              ,000002076,0       ,0       ,0       ,COMERCIAL PESQUERA CRISTIANSEN S.A                          ,VIA A DAULE KM 10 5 LOTE IND INMACONSA                      ,GUAYAQUIL                               ,                                
I0482019000946517,2019,12,50,2019-12-10,0306140000,MARISCOS ATLANTIC S.A.                  ,SA3873        ,CARTAGENA ESPECIAL            ,MARITIMO                 ,v  a  r  i  o  s         ,CHINA               ,E.E.U.U.            ,184.22,kg                  ,7630.00,41.42,7857.18,42.65,150.88,184.22,204.69,"""DO 1328-19 ,Pedido 19-2336 ,Formato 5 de 12, Factura(s)...SA3873 29/11/2019,CRUST?CEOS, IN""                            ",000002054,15      ,19      ,0       ,"WISMETTAC ASIAN FOODS., INC                                 ","13409 ORDEN DRIVE , SANTA FE SPRINGS CA                     ",SANTA FE SPRINGS                        ,                                
I0372019000023344,2019,12,50,2019-12-11,0306179900,IMPORTADORA NARINENSE DE PESCADO S.A.S  ,001-001-000000,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,16000.00,kg                  ,72000.00,4.50,72460.00,4.53,260.00,16000.00,16800.00,"DO IPI19788 DECLARACION(1-1) MERCANCIA NUEVA, NOS ACOGEMOS AL ACUERDO DE CARTAGENA, CERTIF                              ",000000800,0       ,0       ,0       ,EXPORTADORA LAMAR EXPO & LAMAR S.A.                         ,KM 16.5 VIA A DAULE MANZANA 56 SOLAR 13                     ,GUAYAQUIL                               ,                                
I0482019000955335,2019,12,50,2019-12-11,0306171400,IMPORMAR DE COLOMBIA LTDA               ,00007-00002339,CARTAGENA ESPECIAL            ,MARITIMO                 ,HAPAG LLOYD COLOMBIA     ,ARGENTINA           ,ARGENTINA           ,682.00,kg                  ,3751.00,5.50,3839.16,5.63,50.65,682.00,728.00,"""DO SI481913083/PEDIDO G5IM1912192740 DECLARACION 2 DE 2, FACTURA(S):00007-00002339,: NOS A""                            ",000001415,0       ,19      ,0       ,PABLO ARIEL SRL                                             ,AV BE?GRANO  390 ARIEL  VICTORIA                            ,BUENOS AIRES                            ,                                
I0352019000576746,2019,12,50,2019-12-12,0306179900,INTERMARES L SAS                        ,001-007-000016,BUENAVENTURA                  ,MARITIMO                 ,NAVENAL LTDA             ,ECUADOR             ,ECUADOR             ,23412.00,kg                  ,147946.68,6.32,150030.46,6.41,604.31,23412.00,25363.00,"""DO I-475-BUN/2019 PEDIDO 16740 DECLARACION 1 DE 1,FACTURA(S):001-007-000016740,MERCANCIA N""                            ",000001951,0       ,0       ,0       ,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.                     ,KM. 5 1/2 VIA A DAULE                                       ,GUAYAQUIL                               ,                                
I0352019000576945,2019,12,50,2019-12-12,0306179900,INTERMARES L SAS                        ,001-007-000017,BUENAVENTURA                  ,MARITIMO                 ,NAVENAL LTDA             ,ECUADOR             ,ECUADOR             ,22500.00,kg                  ,83169.00,3.70,85068.95,3.78,1068.26,22500.00,24375.00,"""DO I-450-BUN/2019 PEDIDO 17175 DECLARACION 1 DE 1,FACTURA(S):001-007-000017175,MERCANCIA N""                            ",000001875,0       ,0       ,0       ,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.                     ,KM. 5 1/2 VIA A DAULE                                       ,GUAYAQUIL                               ,                                
I0352019000576964,2019,12,50,2019-12-12,0306179900,INTERMARES L SAS                        ,001-007-000017,BUENAVENTURA                  ,MARITIMO                 ,NAVENAL LTDA             ,ECUADOR             ,ECUADOR             ,23833.09,kg                  ,131332.66,5.51,133369.26,5.60,723.27,23833.09,26697.00,"""DO I-449-BUN/2019 PEDIDO 17165 DECLARACION 1 DE 1,FACTURA(S):001-007-000017165,MERCANCIA N""                            ",000001881,0       ,0       ,0       ,INDUSTRIAL PESQUERA SANTA PRISCILA S.A.                     ,KM. 5 1/2 VIA A DAULE                                       ,GUAYAQUIL                               ,                                
I0372019000023507,2019,12,50,2019-12-12,0306179900,OSORIO RAMIREZ JAMER ANTONIO            ,001-006-000014,IPIALES                       ,TERRESTRE                ,SATENA S.A.              ,ECUADOR             ,ECUADOR             ,25000.00,kg                  ,142495.00,5.70,143357.48,5.73,562.47,25000.00,30000.00,DIM 1/1 DO1662-IP19 PEDIDO 12/12/2019  PRODUCTO : CAMARON PYD DE CULTIVO COCIDO. CANTIDAD                               ,000002500,0       ,0       ,0       ,EXPALSA EXPORTADORA DE ALIMENTOS S.A.                       ,KM 6 1 2 VIA DURAN TAMBO                                    ,GUAYAQUIL                               ,                                
I0352019000579266,2019,12,50,2019-12-13,0306179900,PROMAR PRODUCTOS DEL MAR S.A.S.         ,002-003-000013,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,8475.87,kg                  ,66067.56,7.79,67401.09,7.95,672.85,8475.87,9016.83,DO 2019350098 PEDIDO TRAMITE: I2787 DECLARACION(1-1) FACTURA: 002-003-000013804 FECHA: 201                              ,000000837,0       ,0       ,0       ,EXPORT PACKERS COMPANY LIMITED                              ,"107 WALKER DRIVE, BRAMPTON,ONTARIO,                         ",ONTARIO                                 ,                                
I0352019000579298,2019,12,50,2019-12-13,0306179900,ADINAS GROUP SAS                        ,002-003-000013,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,10310.00,kg                  ,70065.00,6.80,71706.22,6.96,940.57,10310.00,10838.32,DO 2019350097 PEDIDO TRAMITE: I2786 DECLARACION(1-1) REGISTRO DE IMPORTACION NUMERO REG-50                              ,000001021,0       ,0       ,0       ,OPERADORA Y PROCESADORA DE PRODUCTOS MARINOS OMARSA S.A     ,AV. BARCELONA S/N MUELLE OMARSA JUN                         ,ECUADOR                                 ,                                
I0352019000580424,2019,12,50,2019-12-13,0306179900,MASTERSEA SAS                           ,002005-0000029,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,26000.00,kg                  ,132255.00,5.09,134444.17,5.17,866.62,26000.00,26962.00,"DIM 1/1 D.O. 35211/19/ NUMERO SOLICITUD: TMR-I-0225134-20191206 DE 2019-12-06, NUMERO VIST                              ",000001300,0       ,0       ,0       ,PROCESADORA DE MARISCOS DE EL ORO PROMAORO S.A.             ,PARROQUIA JELI AV EUGENIO CAJAMARCA                         ,EL ORO                                  ,                                
I0352019000580438,2019,12,50,2019-12-13,0306179900,MASTERSEA SAS                           ,002005-0000029,BUENAVENTURA                  ,MARITIMO                 ,CIA TRANSPORTADORA       ,ECUADOR             ,ECUADOR             ,26000.00,kg                  ,141326.00,5.44,143524.59,5.52,785.33,26000.00,26962.00,"DIM 1/1 D.O. 35212/19/ NUMERO SOLICITUD: TMR-I-0225134-20191206 DE 2019-12-06, NUMERO VIST                              ",000001300,0       ,0       ,0       ,PROCESADORA DE MARISCOS DE EL ORO PROMAORO S.A.             ,PARROQUIA JELI AV EUGENIO CAJAMARCA                         ,EL ORO                                  ,                                
I0872019000255105,2019,12,50,2019-12-13,0306179900,HICO FISH S.A.S.                        ,CI-794        ,BARRANQUILLA ESPECIAL         ,MARITIMO                 ,CARIBBEAN AMERICAN S     ,E.E.U.U.            ,E.E.U.U.            ,4549.53,kg                  ,39117.00,8.60,40286.22,8.86,778.05,4549.53,4549.53,"""1/7 DO TIM19870790 DO 2019 128 PI 86, FACTURA COMERCIAL: CI-794 DE 2019-12-03, CONCEPTO DE""                            ",000007335,4       ,0       ,0       ,CORACLE INCORPORATION                                       ,40 SW 13 ST OF 703 MIAMI FL 33130                           ,MIAMI                                   ,                                
I0872019000255164,2019,12,50,2019-12-13,0306110000,HICO FISH S.A.S.                        ,CI-795        ,BARRANQUILLA ESPECIAL         ,MARITIMO                 ,CARIBBEAN AMERICAN S     ,E.E.U.U.            ,E.E.U.U.            ,907.18,kg                  ,11880.00,13.10,12063.21,13.30,64.41,907.18,907.18,"""5/7 DO TIM19870790 DO 2019 110 PI 75, FACTURA COMERCIAL: CI-795 DE 2019-12-03. CONCEPTO DE""                            ",000007335,0       ,19      ,0       ,CORACLE INCORPORATION                                       ,40 SW 13 ST OF 703 MIAMI FL 33130                           ,MIAMI                                   ,                                
I0872019000255179,2019,12,50,2019-12-13,0306179900,HICO FISH S.A.S.                        ,CI-795        ,BARRANQUILLA ESPECIAL         ,MARITIMO                 ,CARIBBEAN AMERICAN S     ,E.E.U.U.            ,E.E.U.U.            ,9071.85,kg                  ,82000.00,9.04,83648.09,9.22,828.09,9071.85,9071.85,"""6/7 DO TIM19870790 DO 2019 110 PI 75, FACTURA COMERCIAL: CI-795 DE 2019-12-03. CONCEPTO DE""                            ",000007335,4       ,0       ,0       ,CORACLE INCORPORATION                                       ,40 SW 13 ST OF 703 MIAMI FL 33130                           ,MIAMI                                   ,                                
